IP: ::ffff:127.0.0.1 | Sun Nov 19 2023 23:04:17 | nameless | Added video	VideoID: Cd60Ul--w_4	Tags: 	Date: 2023-08-08	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:47:15 | nameless | Added match	VideoID: y9y50AdsnLc	Time: 8s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:47:51 | nameless | Added video	VideoID: 9W0QWB3a0og	Tags: 	Date: 2023-10-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:47:51 | nameless | Added match	VideoID: 9W0QWB3a0og	Time: 4s	P1: c10 Kakeru	P2: c2 Nishikin	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:48:39 | nameless | Added video	VideoID: IftieqX7tZw	Tags: 	Date: 2023-10-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:48:39 | nameless | Added match	VideoID: IftieqX7tZw	Time: 5s	P1: c10 Kakeru	P2: c2 Nishikin	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:49:19 | nameless | Added video	VideoID: hS2rwyVTcWo	Tags: 	Date: 2023-10-04	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:49:19 | nameless | Added match	VideoID: hS2rwyVTcWo	Time: 9s	P1: c10 Kakeru	P2: c11 Xiaohai	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:49:56 | nameless | Added video	VideoID: 0jEAnB6p3HI	Tags: 	Date: 2023-10-07	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:49:56 | nameless | Added match	VideoID: 0jEAnB6p3HI	Time: 4s	P1: c1 Hikaru	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:59:04 | nameless | Added video	VideoID: OauA06-3tdE	Tags: 	Date: 2023-10-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:59:04 | nameless | Added match	VideoID: OauA06-3tdE	Time: 5s	P1: c10 Kakeru	P2: c12 Xiaohai	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:59:47 | nameless | Added video	VideoID: sWYn7nKUo3k	Tags: 	Date: 2023-10-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 11:59:47 | nameless | Added match	VideoID: sWYn7nKUo3k	Time: 7s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:11:06 | nameless | Added video	VideoID: 7udCASSCLIU	Tags: 	Date: 2023-10-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:11:06 | nameless | Added match	VideoID: 7udCASSCLIU	Time: 8s	P1: c11 Xiaohai	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:11:48 | nameless | Added video	VideoID: 8N-_7pGs1RM	Tags: 	Date: 2023-10-15	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:11:48 | nameless | Added match	VideoID: 8N-_7pGs1RM	Time: 5s	P1: c10 Kakeru	P2: c8 Higuchi	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:12:34 | nameless | Added video	VideoID: VJ0yn21aXmA	Tags: 	Date: 2023-10-11	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:12:34 | nameless | Added match	VideoID: VJ0yn21aXmA	Time: 9s	P1: c18 Gachikun	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:13:53 | nameless | Added video	VideoID: fOR1ZqroufQ	Tags: 	Date: 2023-09-28	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 12:13:53 | nameless | Added match	VideoID: fOR1ZqroufQ	Time: 5s	P1: c10 Kakeru	P2: c15 Bonchan	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:15:30 | nameless | Added video	VideoID: MRzzl6y1_bU	Tags: 	Date: 2023-11-17	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:15:30 | nameless | Added match	VideoID: MRzzl6y1_bU	Time: 1h15m32s	P1: c5 Yamaguchi	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:23:03 | nameless | Added match	VideoID: MRzzl6y1_bU	Time: 1h39m9s	P1: c10 Kakeru	P2: c3 Kazunoko	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:54:53 | nameless | Added video	VideoID: RxXq2d0qFA4	Tags: 	Date: 2023-10-16	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:54:53 | nameless | Added match	VideoID: RxXq2d0qFA4	Time: 5s	P1: c18 Gachikun	P2: c10 Fenritti	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:55:38 | nameless | Added video	VideoID: APDX_AyvX4c	Tags: 	Date: 2023-10-13	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:55:38 | nameless | Added match	VideoID: APDX_AyvX4c	Time: 4s	P1: c10 Xiaohai	P2: c5 Dakou	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:56:24 | nameless | Added video	VideoID: B4OPyPsKdng	Tags: 	Date: 2023-10-12	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:56:24 | nameless | Added match	VideoID: B4OPyPsKdng	Time: 28s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:56:44 | nameless | Added match	VideoID: B4OPyPsKdng	Time: 2m	P1: c4 Moke	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:57:09 | nameless | Added match	VideoID: B4OPyPsKdng	Time: 3m35s	P1: c10 Kakeru	P2: c14 HibikiTheBeast	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:57:39 | nameless | Added match	VideoID: B4OPyPsKdng	Time: 4m54s	P1: c2 Nishikin	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:57:59 | nameless | Added match	VideoID: B4OPyPsKdng	Time: 6m55s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:58:53 | nameless | Added video	VideoID: gTD2XEgMlYM	Tags: 	Date: 2023-07-21	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 13:58:53 | nameless | Added match	VideoID: gTD2XEgMlYM	Time: 1s	P1: c10 Kakeru	P2: c12 Daigo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:05:27 | nameless | Added video	VideoID: BnmurgVNT3g	Tags: 	Date: 2023-10-08	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:05:27 | nameless | Added match	VideoID: BnmurgVNT3g	Time: 5s	P1: c10 Kakeru	P2: c18 JohnTakeuchi	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:06:06 | nameless | Added video	VideoID: uNHlAaV9IXA	Tags: 	Date: 2023-10-09	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:06:06 | nameless | Added match	VideoID: uNHlAaV9IXA	Time: 4s	P1: c3 Kazunoko	P2: c10 Fenritti	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:06:57 | nameless | Added video	VideoID: nvwd3apJwGA	Tags: 	Date: 2023-10-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:06:57 | nameless | Added match	VideoID: nvwd3apJwGA	Time: 7s	P1: c10 Kakeru	P2: c13 Oniki	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:08:54 | nameless | Added video	VideoID: URlBvi7Y0Zw	Tags: 	Date: 2023-10-19	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:08:54 | nameless | Added match	VideoID: URlBvi7Y0Zw	Time: 4s	P1: c10 KEI.B	P2: c9 Kazunoko	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:09:41 | nameless | Added video	VideoID: 7hGjdQBp2dI	Tags: 	Date: 2023-10-22	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:09:41 | nameless | Added match	VideoID: 7hGjdQBp2dI	Time: 5s	P1: c10 Kakeru	P2: c6 Torimeshi	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:13:43 | nameless | Added video	VideoID: yB8pjx9nGtk	Tags: 	Date: 2023-10-22	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:13:43 | nameless | Added match	VideoID: yB8pjx9nGtk	Time: 7s	P1: c10 Kakeru	P2: c7 KEY	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:14:33 | nameless | Added video	VideoID: Rdr0PVNpLs8	Tags: 	Date: 2023-10-24	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:14:33 | nameless | Added match	VideoID: Rdr0PVNpLs8	Time: 4s	P1: c10 Nemo	P2: c3 Punk	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:15:16 | nameless | Added video	VideoID: 3tf5v0qJFYo	Tags: 	Date: 2023-10-22	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:15:16 | nameless | Added match	VideoID: 3tf5v0qJFYo	Time: 5s	P1: c17 Shuto	P2: c10 Nemo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:18:48 | nameless | Added video	VideoID: 6NaVJ7CiV-w	Tags: 	Date: 2022-10-19	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:18:48 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 3h2m7s	P1: c12 Tokido	P2: c10 Hougang	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:20:29 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 5h13m9s	P1: c10 SEO	P2: c10 Ryuusei	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:21:07 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 5h22m53s	P1: c10 Nemo	P2: c18 Yoro	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:22:43 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 5h46m16s	P1: c10 Fenritti	P2: c3 Torachin	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:24:16 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 5h55m38s	P1: c10 DCQ	P2: c4 Leshar	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:25:35 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 7h10m58s	P1: c10 ACQUA	P2: c12 EITA	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:26:31 | nameless | Added match	VideoID: 6NaVJ7CiV-w	Time: 7h23m34s	P1: c5 Xian	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:28:25 | nameless | Added video	VideoID: upOnRbR6Txw	Tags: 	Date: 2023-10-17	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:28:25 | nameless | Added match	VideoID: upOnRbR6Txw	Time: 1h6m32s	P1: c15 Momochi	P2: c10 Ryuusei	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:29:10 | nameless | Added match	VideoID: upOnRbR6Txw	Time: 1h40m56s	P1: c10 Nemo	P2: c3 Kazunoko	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:29:44 | nameless | Added match	VideoID: upOnRbR6Txw	Time: 2h9m5s	P1: c17 Shuto	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:31:22 | nameless | Added video	VideoID: eynYiTpNZIA	Tags: 	Date: 2023-10-21	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:31:22 | nameless | Added match	VideoID: eynYiTpNZIA	Time: 9m55s	P1: c17 Shuto	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:32:16 | nameless | Added match	VideoID: eynYiTpNZIA	Time: 41m42s	P1: c10 Fenritti	P2: c1 Hikaru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:33:06 | nameless | Added match	VideoID: eynYiTpNZIA	Time: 1h8m32s	P1: c4 GO1	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:34:33 | nameless | Added video	VideoID: 1N6nuLL43xM	Tags: 	Date: 2023-10-25	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:34:33 | nameless | Added match	VideoID: 1N6nuLL43xM	Time: 6s	P1: c10 Nemo	P2: c18 Gachikun	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:34:44 | nameless | Modified match	VideoID: 1N6nuLL43xM	Time from: 6 to 4
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:35:33 | nameless | Added video	VideoID: gBc2Cib4IsE	Tags: 	Date: 2023-10-24	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:35:33 | nameless | Added match	VideoID: gBc2Cib4IsE	Time: 4s	P1: c10 Nemo	P2: c15 Noble	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:36:16 | nameless | Added video	VideoID: ULjv9Bp_81E	Tags: 	Date: 2023-10-15	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:36:16 | nameless | Added match	VideoID: ULjv9Bp_81E	Time: 5s	P1: c11 UMA327	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:37:19 | nameless | Added video	VideoID: NShDxRNkPc4	Tags: 	Date: 2023-10-24	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:37:19 | nameless | Added match	VideoID: NShDxRNkPc4	Time: 4s	P1: c12 Daigo	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:38:12 | nameless | Added video	VideoID: mpLbm6wz5qg	Tags: 	Date: 2023-10-25	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:38:12 | nameless | Added match	VideoID: mpLbm6wz5qg	Time: 7s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:38:48 | nameless | Added video	VideoID: lT4PVg8zQyM	Tags: 	Date: 2023-10-26	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:38:48 | nameless | Added match	VideoID: lT4PVg8zQyM	Time: 7s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:39:32 | nameless | Added video	VideoID: ZulsWCpvKDI	Tags: 	Date: 2023-10-14	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:39:32 | nameless | Added match	VideoID: ZulsWCpvKDI	Time: 5s	P1: c10 Nemo	P2: c11 aiai	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:40:12 | nameless | Added video	VideoID: FxcLAuJrzIc	Tags: 	Date: 2023-10-27	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:40:12 | nameless | Added match	VideoID: FxcLAuJrzIc	Time: 7s	P1: c10 Nemo	P2: c20 Itabashi Zangief	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:40:56 | nameless | Added video	VideoID: 3IITUEWvn18	Tags: 	Date: 2023-10-26	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:40:56 | nameless | Added match	VideoID: 3IITUEWvn18	Time: 4s	P1: c10 Kakeru	P2: c3 Punk	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:42:05 | nameless | Added video	VideoID: yW9f4chrpAQ	Tags: 	Date: 2023-10-26	Netplay: L.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:42:05 | nameless | Added match	VideoID: yW9f4chrpAQ	Time: 1m25s	P1: c10 Kakeru	P2: c4 Moke	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:43:22 | nameless | Added video	VideoID: PF4xHPb1yl0	Tags: 	Date: 2023-10-26	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:43:22 | nameless | Added match	VideoID: PF4xHPb1yl0	Time: 5m20s	P1: c2 MenaRD	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:45:25 | nameless | Added video	VideoID: inzHHI5yu6Y	Tags: 	Date: 2023-10-28	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:45:25 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 51m11s	P1: c15 Noble	P2: c10 KEI.B	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:46:16 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 59m48s	P1: c10 Nemo	P2: c12 Tokido	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:47:05 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 2h4m40s	P1: c8 Daikoku	P2: c10 KEI.B	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:47:59 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 2h15m13s	P1: c15 Bonchan	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:48:43 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 2h55m45s	P1: c8 Daikoku	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:49:23 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 3h20m6s	P1: c5 Fuudo	P2: c10 KEI.B	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:50:00 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 3h28m25s	P1: c10 Nemo	P2: c18 JohnTakeuchi	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:50:29 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 3h46m41s	P1: c10 KEI.B	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:50:51 | nameless | Added match	VideoID: inzHHI5yu6Y	Time: 4h3m7s	P1: c5 Fuudo	P2: c10 Nemo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:52:08 | nameless | Added video	VideoID: 5Zxk2J3gqsI	Tags: 	Date: 2023-10-29	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:52:08 | nameless | Added match	VideoID: 5Zxk2J3gqsI	Time: 7s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:52:48 | nameless | Added video	VideoID: V06VPzfnIU8	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:52:48 | nameless | Added match	VideoID: V06VPzfnIU8	Time: 4s	P1: c15 Bonchan	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:54:31 | nameless | Added video	VideoID: JyCjE9EZ73o	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:54:31 | nameless | Added match	VideoID: JyCjE9EZ73o	Time: 7s	P1: c12 Daigo	P2: c10 Ryuusei	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:55:14 | nameless | Added video	VideoID: TRajasa0q3g	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:55:14 | nameless | Added match	VideoID: TRajasa0q3g	Time: 7s	P1: c12 Daigo	P2: c10 Fenritti	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:55:53 | nameless | Added video	VideoID: ctjyjxcEj40	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:55:53 | nameless | Added match	VideoID: ctjyjxcEj40	Time: 5s	P1: c3 Kazunoko	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:56:30 | nameless | Added video	VideoID: SWfJhmFK16o	Tags: 	Date: 2023-10-29	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:56:30 | nameless | Added match	VideoID: SWfJhmFK16o	Time: 5s	P1: c10 Nemo	P2: c20 Itabashi Zangief	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:57:16 | nameless | Added video	VideoID: 3tiVDNT5tkM	Tags: 	Date: 2023-10-23	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:57:16 | nameless | Added match	VideoID: 3tiVDNT5tkM	Time: 7s	P1: c10 Kakeru	P2: c6 Torimeshi	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:57:54 | nameless | Added video	VideoID: Wrs3HR3z1ac	Tags: 	Date: 2023-10-11	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 14:57:54 | nameless | Added match	VideoID: Wrs3HR3z1ac	Time: 7s	P1: c10 Ryuusei	P2: c17 Shuto	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:20:41 | nameless | Added video	VideoID: zHYVeMTuAhs	Tags: 	Date: 2023-10-31	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:20:41 | nameless | Added match	VideoID: zHYVeMTuAhs	Time: 4s	P1: c10 Nemo	P2: c6 YHCMochi	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:21:24 | nameless | Added video	VideoID: tVerGBiwxlk	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:21:24 | nameless | Added match	VideoID: tVerGBiwxlk	Time: 4s	P1: c10 Nemo	P2: c11 UMA327	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:22:01 | nameless | Added video	VideoID: HbT6rCPOlI8	Tags: 	Date: 2023-11-02	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:22:01 | nameless | Added match	VideoID: HbT6rCPOlI8	Time: 7s	P1: c10 Fenritti	P2: c19 Daigo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:22:38 | nameless | Added video	VideoID: 9MOQ7t9pNtM	Tags: 	Date: 2023-11-02	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:22:38 | nameless | Added match	VideoID: 9MOQ7t9pNtM	Time: 7s	P1: c10 Kakeru	P2: c10 Nemo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:23:30 | nameless | Added video	VideoID: ihDy3Txci04	Tags: 	Date: 2023-11-02	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:23:30 | nameless | Added match	VideoID: ihDy3Txci04	Time: 5s	P1: c10 Kakeru	P2: c5 Dogura	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:24:06 | nameless | Added video	VideoID: TRH5NVuEb6E	Tags: 	Date: 2023-11-02	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:24:06 | nameless | Added match	VideoID: TRH5NVuEb6E	Time: 1s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:26:36 | nameless | Added video	VideoID: eMlwFPmuPI0	Tags: 	Date: 2023-11-02	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:26:36 | nameless | Added match	VideoID: eMlwFPmuPI0	Time: 7s	P1: c8 Higuchi	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:27:11 | nameless | Added video	VideoID: AN6raQ_cyOo	Tags: 	Date: 2023-11-04	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:27:11 | nameless | Added match	VideoID: AN6raQ_cyOo	Time: 7s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:27:59 | nameless | Added video	VideoID: GGKphILH9qc	Tags: 	Date: 2023-11-05	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:27:59 | nameless | Added match	VideoID: GGKphILH9qc	Time: 13s	P1: c10 Ryuusei	P2: c12 Daigo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:28:44 | nameless | Added video	VideoID: kQlGkhZOxCA	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:28:44 | nameless | Added match	VideoID: kQlGkhZOxCA	Time: 7s	P1: c10 Nemo	P2: c9 Naruo	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:29:18 | nameless | Added video	VideoID: y7MhfR6vX4U	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:29:18 | nameless | Added match	VideoID: y7MhfR6vX4U	Time: 7s	P1: c10 Kakeru	P2: c5 Fuudo	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:30:02 | nameless | Added video	VideoID: m_wpk8-RWEw	Tags: 	Date: 2023-10-30	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:30:02 | nameless | Added match	VideoID: m_wpk8-RWEw	Time: 5s	P1: c12 Tokido	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:30:59 | nameless | Added video	VideoID: 3SlLOkqgFkQ	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:30:59 | nameless | Added match	VideoID: 3SlLOkqgFkQ	Time: 4s	P1: c8 Higuchi	P2: c10 Kakeru	Winner: 1.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:31:51 | nameless | Added video	VideoID: b9dEMEIA-BM	Tags: 	Date: 2023-11-06	Netplay: N.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:31:51 | nameless | Added match	VideoID: b9dEMEIA-BM	Time: 2s	P1: c4 Leshar	P2: c10 Kakeru	Winner: 2.
IP: ::ffff:127.0.0.1 | Mon Nov 20 2023 22:31:57 | nameless | Modified match	VideoID: b9dEMEIA-BM	Time from: 2 to 1
